,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,174.0,0.0,23.0,69.0,135.0,0.0,317.0
EPAD,770.0,145.0,27.0,5.0,3.0,170.0,10.0,107.0
NACC,174.0,39.0,37.0,13.0,8.0,65.0,68.0,102.0
EMIF,235.0,43.0,49.0,18.0,17.0,247.0,108.0,297.0
JADNI,48.0,3.0,10.0,0.0,4.0,32.0,10.0,90.0
