,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,267.0,153.0,45.0,0.0,2.0,147.0,36.0,367.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,168.0,51.0,26.0,20.0,9.0,61.0,51.0,120.0
EMIF,216.0,153.0,17.0,135.0,55.0,126.0,8.0,304.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
