,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,161.0,0.0,22.0,68.0,141.0,0.0,332.0
EPAD,723.0,317.0,94.0,0.0,3.0,35.0,5.0,60.0
NACC,176.0,44.0,20.0,29.0,17.0,67.0,43.0,110.0
EMIF,402.0,94.0,50.0,17.0,28.0,194.0,66.0,163.0
JADNI,57.0,29.0,11.0,0.0,10.0,11.0,6.0,73.0
