,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,253.0,113.0,39.0,0.0,3.0,178.0,35.0,396.0
EPAD,845.0,188.0,32.0,8.0,0.0,95.0,5.0,64.0
NACC,196.0,42.0,26.0,24.0,23.0,76.0,41.0,78.0
EMIF,261.0,107.0,40.0,43.0,27.0,176.0,41.0,319.0
JADNI,60.0,20.0,17.0,0.0,2.0,20.0,8.0,70.0
