,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,155.0,0.0,22.0,68.0,143.0,0.0,336.0
EPAD,639.0,222.0,85.0,0.0,4.0,119.0,13.0,155.0
NACC,193.0,41.0,16.0,27.0,19.0,79.0,39.0,92.0
EMIF,350.0,141.0,89.0,34.0,13.0,118.0,59.0,210.0
JADNI,60.0,11.0,14.0,0.0,4.0,23.0,8.0,77.0
