,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,120.0,0.0,24.0,81.0,158.0,0.0,373.0
EPAD,724.0,326.0,94.0,3.0,1.0,33.0,5.0,51.0
NACC,179.0,39.0,34.0,12.0,7.0,66.0,66.0,103.0
EMIF,321.0,125.0,90.0,18.0,8.0,146.0,79.0,227.0
JADNI,59.0,18.0,7.0,1.0,13.0,14.0,5.0,80.0
