,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,288.0,155.0,0.0,20.0,64.0,148.0,0.0,342.0
EPAD,639.0,222.0,85.0,0.0,3.0,120.0,13.0,155.0
NACC,181.0,59.0,12.0,25.0,22.0,74.0,37.0,96.0
EMIF,177.0,122.0,45.0,31.0,27.0,162.0,52.0,398.0
JADNI,58.0,21.0,9.0,0.0,10.0,14.0,5.0,80.0
