,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,192.0,43.0,0.0,2.0,120.0,23.0,376.0
EPAD,723.0,317.0,94.0,0.0,3.0,35.0,5.0,60.0
NACC,204.0,35.0,15.0,26.0,19.0,79.0,37.0,91.0
EMIF,345.0,120.0,100.0,25.0,10.0,132.0,70.0,212.0
JADNI,59.0,21.0,8.0,0.0,11.0,14.0,5.0,79.0
