,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,126.0,0.0,20.0,74.0,162.0,0.0,367.0
EPAD,692.0,175.0,79.0,0.0,3.0,139.0,22.0,127.0
NACC,177.0,41.0,16.0,29.0,19.0,69.0,43.0,112.0
EMIF,304.0,96.0,51.0,20.0,13.0,195.0,60.0,275.0
JADNI,60.0,22.0,7.0,0.0,11.0,13.0,5.0,79.0
