,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,228.0,124.0,32.0,0.0,6.0,163.0,15.0,449.0
EPAD,731.0,198.0,87.0,0.0,3.0,98.0,15.0,105.0
NACC,185.0,50.0,42.0,11.0,7.0,57.0,61.0,93.0
EMIF,260.0,65.0,103.0,12.0,11.0,182.0,118.0,263.0
JADNI,60.0,22.0,7.0,0.0,11.0,13.0,5.0,79.0
