,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,233.0,177.0,55.0,0.0,0.0,112.0,34.0,406.0
EPAD,722.0,169.0,2.0,53.0,42.0,131.0,1.0,117.0
NACC,176.0,27.0,25.0,15.0,14.0,88.0,63.0,98.0
EMIF,163.0,87.0,15.0,62.0,63.0,204.0,27.0,393.0
JADNI,47.0,4.0,7.0,0.0,8.0,29.0,8.0,94.0
