,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,115.0,1.0,10.0,54.0,177.0,0.0,402.0
EPAD,907.0,31.0,6.0,2.0,10.0,250.0,0.0,31.0
NACC,182.0,43.0,6.0,38.0,27.0,80.0,36.0,94.0
EMIF,289.0,137.0,69.0,32.0,11.0,147.0,55.0,274.0
JADNI,59.0,22.0,8.0,0.0,10.0,13.0,5.0,80.0
