,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,272.0,138.0,1.0,10.0,51.0,165.0,0.0,380.0
EPAD,676.0,249.0,89.0,0.0,4.0,82.0,7.0,130.0
NACC,190.0,50.0,38.0,12.0,7.0,58.0,59.0,92.0
EMIF,233.0,72.0,38.0,28.0,26.0,217.0,58.0,342.0
JADNI,60.0,28.0,9.0,0.0,10.0,12.0,5.0,73.0
