,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,174.0,0.0,23.0,69.0,135.0,0.0,317.0
EPAD,818.0,38.0,0.0,159.0,88.0,114.0,0.0,20.0
NACC,190.0,34.0,3.0,50.0,33.0,88.0,33.0,75.0
EMIF,298.0,197.0,75.0,29.0,7.0,113.0,34.0,261.0
JADNI,58.0,17.0,8.0,0.0,11.0,15.0,5.0,83.0
