,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,288.0,162.0,1.0,12.0,50.0,149.0,0.0,355.0
EPAD,698.0,284.0,91.0,0.0,3.0,61.0,7.0,93.0
NACC,188.0,44.0,36.0,11.0,7.0,59.0,66.0,95.0
EMIF,308.0,117.0,138.0,18.0,12.0,129.0,79.0,213.0
JADNI,61.0,14.0,14.0,0.0,4.0,22.0,8.0,74.0
