,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,180.0,0.0,17.0,60.0,135.0,0.0,326.0
EPAD,676.0,248.0,90.0,0.0,3.0,83.0,8.0,129.0
NACC,182.0,41.0,34.0,13.0,8.0,62.0,63.0,103.0
EMIF,283.0,129.0,37.0,43.0,28.0,163.0,39.0,292.0
JADNI,61.0,16.0,12.0,0.0,5.0,21.0,6.0,76.0
