,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,154.0,0.0,20.0,66.0,149.0,0.0,339.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,181.0,54.0,41.0,15.0,7.0,54.0,58.0,96.0
EMIF,258.0,155.0,45.0,76.0,29.0,133.0,49.0,269.0
JADNI,56.0,19.0,14.0,0.0,7.0,15.0,6.0,80.0
