,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,174.0,1.0,18.0,60.0,143.0,0.0,318.0
EPAD,698.0,284.0,91.0,0.0,4.0,59.0,8.0,93.0
NACC,144.0,93.0,19.0,34.0,13.0,47.0,41.0,115.0
EMIF,313.0,204.0,40.0,57.0,14.0,109.0,21.0,256.0
JADNI,61.0,14.0,14.0,0.0,4.0,22.0,8.0,74.0
