,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,174.0,0.0,23.0,69.0,135.0,0.0,317.0
EPAD,771.0,95.0,0.0,80.0,56.0,161.0,0.0,74.0
NACC,193.0,37.0,13.0,34.0,21.0,80.0,36.0,92.0
EMIF,243.0,82.0,31.0,34.0,30.0,210.0,49.0,335.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
