,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,326.0,152.0,3.0,15.0,47.0,176.0,0.0,298.0
EPAD,639.0,225.0,83.0,0.0,4.0,118.0,13.0,155.0
NACC,179.0,41.0,18.0,22.0,16.0,76.0,52.0,102.0
EMIF,234.0,63.0,45.0,27.0,18.0,238.0,104.0,285.0
JADNI,59.0,21.0,8.0,0.0,11.0,14.0,5.0,79.0
