,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,267.0,121.0,0.0,17.0,70.0,169.0,0.0,373.0
EPAD,845.0,189.0,32.0,7.0,0.0,94.0,6.0,64.0
NACC,188.0,39.0,28.0,15.0,18.0,68.0,57.0,93.0
EMIF,198.0,61.0,90.0,12.0,5.0,204.0,162.0,282.0
JADNI,61.0,13.0,15.0,0.0,2.0,24.0,12.0,70.0
