,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,106.0,1.0,10.0,55.0,185.0,0.0,399.0
EPAD,733.0,196.0,85.0,0.0,3.0,98.0,16.0,106.0
NACC,170.0,47.0,16.0,27.0,16.0,71.0,43.0,116.0
EMIF,293.0,137.0,118.0,23.0,10.0,126.0,79.0,228.0
JADNI,52.0,5.0,7.0,0.0,7.0,28.0,8.0,90.0
