,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,275.0,118.0,0.0,28.0,87.0,168.0,0.0,341.0
EPAD,730.0,196.0,85.0,0.0,3.0,101.0,16.0,106.0
NACC,182.0,40.0,31.0,18.0,19.0,75.0,47.0,94.0
EMIF,293.0,79.0,71.0,19.0,10.0,192.0,83.0,267.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
