,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,314.0,173.0,5.0,9.0,38.0,163.0,0.0,315.0
EPAD,770.0,145.0,27.0,5.0,3.0,170.0,10.0,107.0
NACC,160.0,46.0,39.0,20.0,8.0,60.0,62.0,111.0
EMIF,223.0,72.0,22.0,46.0,44.0,215.0,45.0,347.0
JADNI,59.0,18.0,12.0,0.0,5.0,18.0,6.0,79.0
