,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,244.0,111.0,22.0,0.0,11.0,183.0,10.0,436.0
EPAD,770.0,145.0,27.0,5.0,3.0,170.0,10.0,107.0
NACC,179.0,41.0,14.0,35.0,29.0,89.0,35.0,84.0
EMIF,333.0,182.0,48.0,51.0,17.0,114.0,25.0,244.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
