,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,187.0,0.0,22.0,68.0,133.0,0.0,304.0
EPAD,914.0,21.0,10.0,1.0,3.0,262.0,4.0,22.0
NACC,170.0,69.0,24.0,35.0,11.0,49.0,41.0,107.0
EMIF,309.0,159.0,97.0,24.0,11.0,121.0,57.0,236.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
