,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,108.0,0.0,18.0,72.0,176.0,0.0,385.0
EPAD,639.0,223.0,85.0,0.0,3.0,119.0,14.0,154.0
NACC,179.0,39.0,19.0,28.0,18.0,69.0,51.0,103.0
EMIF,245.0,147.0,83.0,28.0,11.0,142.0,50.0,308.0
JADNI,46.0,24.0,19.0,0.0,8.0,8.0,7.0,85.0
