,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,282.0,137.0,1.0,11.0,55.0,176.0,0.0,355.0
EPAD,975.0,27.0,11.0,2.0,2.0,201.0,1.0,18.0
NACC,176.0,50.0,20.0,41.0,18.0,54.0,41.0,106.0
EMIF,296.0,172.0,41.0,50.0,16.0,135.0,28.0,276.0
JADNI,58.0,22.0,8.0,0.0,10.0,14.0,5.0,80.0
