,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,177.0,0.0,21.0,67.0,135.0,0.0,314.0
EPAD,639.0,223.0,85.0,0.0,4.0,119.0,13.0,154.0
NACC,183.0,37.0,28.0,25.0,17.0,67.0,52.0,97.0
EMIF,260.0,189.0,110.0,24.0,16.0,107.0,62.0,246.0
JADNI,61.0,16.0,12.0,0.0,5.0,21.0,6.0,76.0
