,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,275.0,131.0,0.0,15.0,66.0,168.0,0.0,362.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,188.0,30.0,19.0,28.0,28.0,79.0,48.0,86.0
EMIF,212.0,127.0,91.0,19.0,16.0,149.0,87.0,313.0
JADNI,49.0,5.0,7.0,0.0,7.0,31.0,8.0,90.0
