,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,292.0,140.0,0.0,38.0,86.0,142.0,0.0,319.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,185.0,35.0,26.0,24.0,15.0,69.0,55.0,97.0
EMIF,279.0,100.0,40.0,40.0,29.0,185.0,44.0,297.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
