,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,296.0,155.0,1.0,18.0,60.0,150.0,0.0,337.0
EPAD,844.0,187.0,32.0,9.0,0.0,95.0,5.0,65.0
NACC,188.0,62.0,32.0,17.0,9.0,51.0,46.0,101.0
EMIF,192.0,48.0,54.0,16.0,18.0,241.0,93.0,352.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
