,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,242.9,41.23,416.3
EPAD,336.7,44.0,448.53
PREVENT-AD,630.23,89.27,590.77
NACC_ELISA,341.69,73.7,622.09
EMIF_ELISA,214.72,80.86,467.41
NACC_XMAP,11.73,73.17,100.59
EMIF_XMAP,241.98,57.83,134.9
DOD-ADNI,283.24,33.32,361.99
JADNI,163.88,84.26,164.04
