,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,251.75,41.85,416.53
EPAD,337.84,40.87,423.5
PREVENT-AD,581.0,97.03,686.97
NACC_ELISA,248.09,93.3,823.35
EMIF_ELISA,148.53,86.88,480.84
NACC_XMAP,-11.53,74.17,100.53
EMIF_XMAP,273.97,49.75,130.86
DOD-ADNI,319.76,36.21,393.11
JADNI,249.68,54.85,108.75
