,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,241.15,39.61,398.56
EPAD,320.49,43.68,445.28
PREVENT-AD,592.08,83.64,534.45
NACC_ELISA,291.82,84.74,761.24
EMIF_ELISA,160.34,77.62,465.83
NACC_XMAP,-6.76,69.03,96.29
EMIF_XMAP,244.57,54.51,117.76
DOD-ADNI,244.56,34.71,373.33
JADNI,170.93,54.36,112.27
