,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,255.97,37.82,381.72
EPAD,338.02,42.67,428.96
PREVENT-AD,568.31,92.48,618.0
NACC_ELISA,330.74,86.14,721.82
EMIF_ELISA,154.74,92.44,646.7
NACC_XMAP,40.19,71.06,104.58
EMIF_XMAP,275.99,64.55,130.85
DOD-ADNI,147.65,30.47,335.04
JADNI,202.09,64.63,117.08
