,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,285.13,38.11,395.16
EPAD,329.49,41.49,420.35
PREVENT-AD,576.58,92.66,656.87
NACC_ELISA,299.0,94.64,683.83
EMIF_ELISA,144.73,111.01,835.24
NACC_XMAP,-0.6,65.3,96.83
EMIF_XMAP,324.82,55.11,130.6
DOD-ADNI,189.01,36.01,386.03
JADNI,197.84,66.34,124.89
