,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,298.58,37.23,378.58
EPAD,338.27,40.59,414.79
PREVENT-AD,582.78,98.99,683.2
NACC_ELISA,334.18,90.52,733.47
EMIF_ELISA,176.74,93.96,745.75
NACC_XMAP,-8.25,73.55,108.39
EMIF_XMAP,227.3,47.69,129.68
DOD-ADNI,228.54,33.14,366.28
JADNI,169.83,56.0,105.63
