,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,337.86,41.65,415.57
EPAD,324.27,43.52,439.37
PREVENT-AD,712.77,84.55,568.64
NACC_ELISA,326.13,78.01,644.26
EMIF_ELISA,135.28,82.17,478.12
NACC_XMAP,-12.55,60.66,100.34
EMIF_XMAP,278.56,50.83,127.38
DOD-ADNI,208.93,34.13,363.51
JADNI,177.99,74.59,149.28
