,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,240.15,42.19,419.95
EPAD,327.17,44.62,447.32
PREVENT-AD,655.56,93.68,637.05
NACC_ELISA,316.56,89.33,747.73
EMIF_ELISA,141.01,98.9,787.13
NACC_XMAP,45.81,70.78,96.27
EMIF_XMAP,278.52,58.7,131.81
DOD-ADNI,260.58,36.01,376.56
JADNI,186.31,73.25,147.13
