,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,252.67,44.91,439.92
EPAD,323.03,42.86,434.55
PREVENT-AD,672.3,85.79,573.66
NACC_ELISA,278.51,100.49,770.45
EMIF_ELISA,183.59,104.89,860.37
NACC_XMAP,-28.82,74.57,106.92
EMIF_XMAP,174.22,43.47,127.61
DOD-ADNI,274.09,34.64,354.38
JADNI,186.59,65.04,122.59
