,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,275.0,40.42,401.55
EPAD,335.44,42.38,428.99
PREVENT-AD,691.96,88.51,585.39
NACC_ELISA,254.99,98.62,813.33
EMIF_ELISA,195.93,97.41,769.68
NACC_XMAP,32.27,76.18,109.14
EMIF_XMAP,343.25,67.71,128.56
DOD-ADNI,352.78,34.54,364.68
JADNI,136.2,71.85,133.21
