,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,330.05,38.4,391.92
EPAD,320.16,42.83,429.62
PREVENT-AD,673.34,86.78,584.26
NACC_ELISA,271.53,94.15,742.9
EMIF_ELISA,149.82,98.94,695.18
NACC_XMAP,-0.49,66.68,92.47
EMIF_XMAP,283.66,45.97,122.69
DOD-ADNI,278.97,36.43,395.63
JADNI,165.05,61.83,121.49
