,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,256.38,41.59,410.94
EPAD,332.73,42.5,429.63
PREVENT-AD,661.71,81.23,510.82
NACC_ELISA,313.47,85.93,677.2
EMIF_ELISA,206.99,97.98,758.85
NACC_XMAP,45.61,70.88,105.92
EMIF_XMAP,373.78,60.76,122.83
DOD-ADNI,336.82,31.78,358.05
JADNI,192.82,68.97,122.46
