,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,266.27,39.16,390.85
EPAD,324.99,45.86,456.16
PREVENT-AD,616.29,90.89,608.17
NACC_ELISA,295.03,75.98,651.21
EMIF_ELISA,192.17,97.23,666.37
NACC_XMAP,-11.12,82.45,115.87
EMIF_XMAP,307.72,58.46,130.06
DOD-ADNI,338.28,31.28,348.53
JADNI,216.6,65.19,123.68
