,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,297.0,37.52,379.2
EPAD,340.7,45.01,446.77
PREVENT-AD,609.06,85.78,572.96
NACC_ELISA,260.84,90.72,766.98
EMIF_ELISA,170.92,100.26,701.52
NACC_XMAP,43.45,61.81,92.92
EMIF_XMAP,187.89,54.3,138.21
DOD-ADNI,174.49,32.89,365.36
JADNI,201.19,62.58,122.82
