,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,297.27,42.57,416.13
EPAD,341.03,45.32,454.41
PREVENT-AD,466.89,91.87,611.69
NACC_ELISA,309.73,97.03,788.71
EMIF_ELISA,211.37,89.75,532.92
NACC_XMAP,-8.35,77.64,114.34
EMIF_XMAP,325.87,45.37,110.49
DOD-ADNI,342.84,33.08,358.0
JADNI,221.17,71.48,144.12
