,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,271.23,40.65,410.98
EPAD,379.36,41.35,422.76
PREVENT-AD,518.01,88.15,569.72
NACC_ELISA,313.08,76.66,651.98
EMIF_ELISA,189.4,84.09,465.31
NACC_XMAP,-22.77,70.28,103.23
EMIF_XMAP,262.31,58.02,135.36
DOD-ADNI,246.35,34.08,383.66
JADNI,142.24,93.46,180.16
