,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,310.49,42.29,419.78
EPAD,349.48,43.22,432.23
PREVENT-AD,591.72,100.59,711.98
NACC_ELISA,273.98,90.91,715.04
EMIF_ELISA,205.35,91.29,539.26
NACC_XMAP,-2.38,70.18,102.45
EMIF_XMAP,206.93,47.77,125.91
DOD-ADNI,206.08,37.22,400.81
JADNI,159.09,67.78,132.65
