,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,213.97,37.95,378.53
EPAD,338.5,44.13,438.93
PREVENT-AD,599.93,91.08,613.68
NACC_ELISA,337.99,81.82,734.55
EMIF_ELISA,175.68,89.38,543.71
NACC_XMAP,-3.98,59.29,99.82
EMIF_XMAP,317.19,58.69,134.48
DOD-ADNI,183.03,37.63,396.53
JADNI,225.66,71.93,131.94
