,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,311.08,37.43,382.37
EPAD,352.87,42.56,431.76
PREVENT-AD,527.36,91.03,608.01
NACC_ELISA,269.21,92.32,654.95
EMIF_ELISA,183.72,102.84,728.04
NACC_XMAP,-3.78,80.99,113.98
EMIF_XMAP,242.48,54.46,137.28
DOD-ADNI,268.93,33.51,360.27
JADNI,225.88,49.28,101.75
