,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,322.02,40.87,414.0
EPAD,303.2,41.82,424.96
PREVENT-AD,595.41,88.48,589.5
NACC_ELISA,265.7,88.62,785.31
EMIF_ELISA,173.36,89.91,650.1
NACC_XMAP,-8.19,73.72,101.59
EMIF_XMAP,229.03,52.35,131.24
DOD-ADNI,159.3,32.4,358.48
JADNI,152.92,66.87,116.96
