,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,242.6,38.09,383.54
EPAD,336.09,43.68,439.34
PREVENT-AD,667.41,88.53,589.18
NACC_ELISA,278.75,85.95,720.36
EMIF_ELISA,162.59,105.44,714.79
NACC_XMAP,19.98,60.11,94.38
EMIF_XMAP,165.88,60.22,124.21
DOD-ADNI,315.42,33.87,370.38
JADNI,227.21,52.41,101.68
