,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,282.16,40.0,403.57
EPAD,330.68,42.15,432.57
PREVENT-AD,600.31,83.91,548.6
NACC_ELISA,301.97,80.28,699.84
EMIF_ELISA,205.41,85.1,475.76
NACC_XMAP,6.15,86.4,127.51
EMIF_XMAP,279.77,58.78,116.04
DOD-ADNI,226.88,31.62,340.8
JADNI,232.49,49.69,106.78
