,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,277.0,40.16,399.42
EPAD,340.56,42.18,422.07
PREVENT-AD,541.52,83.02,526.7
NACC_ELISA,248.18,93.96,793.53
EMIF_ELISA,193.92,95.62,677.38
NACC_XMAP,18.68,62.35,108.56
EMIF_XMAP,161.29,57.42,136.57
DOD-ADNI,342.66,36.36,373.8
JADNI,163.08,82.02,164.94
