,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,245.7,42.46,422.75
EPAD,325.69,43.47,433.87
PREVENT-AD,590.01,80.3,503.19
NACC_ELISA,320.11,97.45,771.58
EMIF_ELISA,241.19,87.6,623.11
NACC_XMAP,-0.52,71.11,103.95
EMIF_XMAP,187.44,55.95,132.72
DOD-ADNI,369.8,32.77,357.41
JADNI,193.74,51.73,104.01
