,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,287.46,39.06,398.27
EPAD,336.26,42.41,427.11
PREVENT-AD,451.37,94.64,635.91
NACC_ELISA,231.3,87.54,818.04
EMIF_ELISA,140.84,81.99,457.91
NACC_XMAP,-25.37,66.39,98.63
EMIF_XMAP,262.25,52.19,119.72
DOD-ADNI,275.18,37.31,409.59
JADNI,169.34,59.91,114.21
