,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,302.36,46.89,457.58
EPAD,315.62,42.48,428.62
PREVENT-AD,542.3,94.43,641.71
NACC_ELISA,323.15,89.9,814.86
EMIF_ELISA,233.73,101.46,809.05
NACC_XMAP,-8.12,70.03,100.93
EMIF_XMAP,258.58,49.38,127.74
DOD-ADNI,214.33,36.48,377.33
JADNI,234.91,64.3,127.07
