0,1
-3.431893,-0.28669783
9.6368685,5.6329565
-3.6338305,-1.851212
-2.8947604,9.257464
-2.0738533,-3.730442
-3.710484,-0.5351374
-3.4445984,-2.1744525
-1.7081357,8.131558
-1.978839,8.351339
8.817005,7.0040627
-2.515643,9.5254965
-1.9901571,-3.8160014
-2.522181,8.543283
-2.377708,-3.4008393
-4.2624254,-0.9861913
9.677373,6.3986945
9.022753,6.9354467
9.537206,5.965817
-3.9110334,-1.8024822
-2.8216345,9.040721
9.214458,6.733727
9.111575,6.1597495
-2.1033149,8.833421
-4.0357604,-1.2655646
-2.9679735,8.738452
-3.8163986,0.2044358
-2.2291617,9.24453
9.801284,5.8932824
8.946368,6.4438977
-3.9931707,-0.93940157
-3.91434,-0.18695484
-1.7209158,8.730291
-2.1566541,-3.648099
