0,1
-1.0378593,3.1462073
9.386132,7.779137
5.948652,9.508096
-3.8082006,-3.330343
2.4136462,10.615639
1.2062174,11.949857
10.7002,10.667128
0.8366972,11.085746
0.95350856,10.93062
8.557689,-2.7573695
-0.13219818,8.985259
-0.66804576,5.2400928
2.4961336,7.583889
-0.4492114,4.633013
-0.8118508,8.816286
6.8970404,9.964816
11.046856,8.089097
2.6168468,7.6436534
10.994999,10.778639
3.969645,13.524548
8.125359,-3.031946
5.845581,11.013363
-1.0114254,2.5452898
3.4650466,13.2887535
3.9234788,13.564657
11.312217,9.942867
-4.2899723,-3.864635
10.915207,8.88663
-1.0299863,3.5371172
2.6387851,4.761214
-3.89473,-3.4246109
0.5865526,10.5422
9.320246,-1.8133695
-4.269424,-3.9924738
13.732388,6.0558014
11.05961,10.579664
-4.2695613,-3.805322
-3.5180194,-4.1810946
-3.6998577,-4.3402452
3.1050067,9.377498
9.249417,-1.7379957
10.70114,8.753345
9.060686,-2.5112624
6.823231,9.909804
9.492374,-2.0166795
-0.37356746,9.357909
9.011213,-1.6595083
10.820127,8.435949
0.034624595,8.288542
2.2492526,5.9837294
-1.3488526,0.4885858
13.789377,6.119402
1.3732685,11.818739
2.8160005,12.535045
2.5651643,4.894466
-0.69448876,6.4031677
3.3276703,13.12298
4.035264,9.621392
10.002175,8.981855
5.7200713,11.0598755
-0.43397912,5.5308547
-0.5068724,9.363352
-0.8043351,8.675179
1.2512145,11.331518
10.760268,11.050902
-1.020921,1.9854939
2.5033138,12.357501
2.9925706,9.164621
1.0735319,11.174962
9.589965,-2.0299428
2.8621652,8.763841
-3.7489574,-4.386107
9.473043,7.919741
-3.9701622,-3.5669
4.018455,13.704951
11.279001,9.870192
-0.629263,6.8923993
3.0446806,9.284634
8.144458,-2.9915497
7.8957634,-3.2643209
9.864333,9.073464
13.619983,6.0954905
5.512012,11.270899
11.637761,7.933698
-1.0181342,1.7670978
-4.202763,-4.1469984
0.49587864,10.485354
3.3839543,12.858589
1.0943809,11.877001
4.1480474,9.626231
-1.1679825,-0.65688324
-1.3491787,0.41984403
0.9703218,10.994199
8.899209,-1.7165442
5.9199867,10.940934
9.669338,9.047644
6.2703137,9.596571
-0.09069771,8.830644
-3.5980265,-4.2306213
9.364072,8.856581
-1.0169224,2.7693462
2.026136,6.340211
-1.0137683,3.3941567
0.66518945,10.641834
11.635113,7.7692704
3.3096566,13.110115
5.948796,10.916887
2.0482697,6.528249
2.087198,5.9929204
10.694432,7.807272
11.459967,9.688241
8.963605,-2.503521
-1.3968931,0.46799898
12.964148,6.036697
-0.06837017,8.925349
-0.8280007,-0.8799441
1.3709456,10.678661
12.363232,5.624376
8.439339,-2.8212364
12.623422,5.816382
3.9395607,9.700886
4.072515,13.643885
2.1023755,6.012333
-1.2023187,1.5823205
-0.21841876,1.1820914
9.017358,-1.8581134
10.603557,8.038333
4.1067467,13.575241
2.4150171,7.255715
-0.11891249,1.2072704
10.954598,10.091493
-0.84032774,-0.81514406
0.41563648,10.427113
2.5862179,4.831694
-0.99249816,5.1419716
10.59448,7.7989817
9.824787,9.340449
-0.2314296,9.622742
5.638282,11.107703
-0.8826358,-0.9290364
-0.7950909,4.3220367
10.667455,11.376828
5.9899,10.875243
0.43765017,10.466482
-1.199577,1.6087011
6.598272,9.986712
0.67861223,11.163829
