0,1
-2.218107,0.49498245
2.5205443,9.468991
-1.6358682,3.5922258
10.000844,9.496901
-3.904893,-2.1395504
1.7657009,9.456974
-0.32626355,10.658504
-1.9823229,2.9211168
-3.164505,5.895945
0.8280152,5.4947085
-6.5014853,-3.5011299
13.25681,2.9153557
-2.168032,3.5529375
11.706376,-0.95724
-2.464648,1.9173083
9.632131,7.770959
-6.2383695,-3.3222575
-2.880584,-0.89834815
2.969768,12.115755
-2.790233,4.419902
-6.494443,-3.4649742
3.9060788,10.169225
11.4636965,-2.0351717
7.7937636,11.648922
-2.5997415,4.230923
11.963963,-0.7506412
-2.7785988,-0.6948824
-5.9846992,-3.241169
4.3333592,12.5738125
13.209297,2.2543297
2.031176,9.507158
4.643488,11.855861
11.872699,-0.9565934
1.7079263,11.624276
11.934983,-0.6665962
2.2819943,9.364529
-0.072018184,11.174247
4.295395,12.624948
13.924981,3.9073737
0.56995857,10.776866
0.42970058,10.750481
0.18422781,12.110922
13.29588,3.1975489
10.576684,9.9434595
11.738406,-2.062337
11.394126,-2.0356116
0.8858179,5.471594
12.399869,4.250978
7.8019776,11.648315
12.299867,4.3462753
12.681291,10.309073
3.5508754,10.098489
13.043187,8.662865
12.358389,10.3701515
9.259581,9.986261
10.672101,10.084072
-2.8258483,7.038657
-1.2792307,0.8608403
-1.8444935,1.4403903
13.026707,2.0668337
4.4889803,11.790823
3.0997407,11.766268
12.684134,10.139771
-1.7519354,7.6080103
2.4374616,9.362756
10.734542,4.4499574
-4.654521,-2.4584446
-0.40211022,10.56631
8.686169,8.263375
3.648544,9.544714
11.308426,5.503783
11.972284,-1.8781953
10.7347555,5.254141
3.520983,9.836087
11.844475,8.712451
-2.110195,3.2366915
0.25588164,12.171486
-2.8796546,-0.87150913
10.66343,9.944989
-3.2491245,6.0948334
4.5049596,12.483982
10.965894,4.3491597
0.044777274,11.99948
-1.3010081,0.89365494
1.1057237,11.634217
13.290826,2.9942024
-3.5477304,6.2472034
9.927785,9.641117
0.04715044,4.9907966
13.567131,3.1284122
9.950079,9.650106
11.311551,-1.5560949
11.479238,-2.0412133
9.8186035,7.536734
12.174569,8.211685
1.2314813,11.11355
3.8974638,12.629315
8.4323435,10.43675
11.324496,-1.3348713
4.206474,12.589981
3.789114,10.018314
-2.314253,2.0669496
12.402898,9.886728
7.5315948,11.174863
8.214264,10.570189
-1.5279741,0.8295993
7.550402,11.10796
0.5170648,11.124524
-2.7562792,4.418987
13.056417,2.075919
13.054172,2.0857267
11.876473,10.309493
13.149154,2.5276868
10.675973,5.2460594
8.8976965,8.413362
-0.31702146,10.687604
13.774853,3.0368924
-2.444537,1.9294441
0.214039,5.4201093
13.150439,2.1711984
-0.09749674,4.922366
8.570314,10.213819
-2.7223356,-2.439167
13.840845,4.0376253
-4.145734,-2.273475
8.865146,8.2494955
-2.044459,3.4184163
6.926194,11.6415205
13.74619,2.9055362
2.3298044,11.467221
8.898885,8.828577
-1.7218848,7.2405434
-6.3872547,-3.4031684
