,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,771.9,22.84,264.7
EPAD,525.1,20.9,271.6
NACC_ELISA,374.0,59.0,468.0
EMIF_ELISA,590.0,59.0,380.0
NACC_XMAP,219.94,40.71,56.69
EMIF_XMAP,388.26,36.1,108.33
JADNI,345.03,43.39,84.95
