,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,867.0,24.25,228.1
EPAD,731.5,23.61,231.9
NACC_ELISA,483.0,64.0,607.45
EMIF_ELISA,590.0,72.0,344.42
NACC_XMAP,226.5,36.91,56.69
EMIF_XMAP,376.68,27.26,99.99
JADNI,333.91,43.39,81.05
