,A-beta 1-42 in CSF,pTau in CSF,tTau in CSF
ADNI,762.0,21.89,253.2
EPAD,665.9,20.69,213.8
NACC_ELISA,374.0,56.0,468.0
EMIF_ELISA,527.5,56.0,310.0
NACC_XMAP,226.35,41.18,77.53
EMIF_XMAP,336.31,25.64,100.12
JADNI,345.03,41.93,86.18
